page_url,title,entity_label,entity_uri,entity_types,entity_count,entity_sentiment
https://news.google.com/rss/articles/CBMiX0FVX3lxTE9vWlhmMnhUcFRMZHByeDZIZ0FYcXB3VjlCcGFqeG5KajFCMC0wOEpkQmdBTUxxMU51NzhZSUdTX2xCUVozTkFsM1ItNEJvMkNEdkcxMDJoNk43YlQtWks4?oc=5,美國大學生憂工作被取代 轉讀「防AI」學科,United States,https://diffbot.com/entity/E01d4EK33MmCosgI2KXa4-A,"['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Country']",2,0.775
https://news.google.com/rss/articles/CBMi7AJBVV95cUxQVFFOR1dnTHl5SXN2NVFUOEtweVpvMGZuYkJYaDRpUkl1cTBRa0JCUjQ3SW1xYzNRcFdwTUtEaHhfalFPNnNjYTFWd2NNSnE0bTdTRnM5MDhPVENHRnhrRWdvaFN3NlRqX1Mzb1JBRmdMWVU3Mzc1eUdud2tCa2FCdUdIN0paYThtODJMSUlqWVh2SEkwWGViaEF6eE9zaXNneXVsd0tzSUtDcmNVekFCdy1Dai0xLV9laDNTVllEd3N6YnRrc2IxelJJbzM4Z1pOQWxlWUtsOU5NUHJSMUNfSHlsWFhieWlkbG9aZHJyTmhTRFFUZEgtcXprMHVia0xLa0tMNTg0TzR3eXpJTVBiVVNPWWNSQWd5cUxRSldNTE45Y1Y5MmUzZ0hFVUxodXZFQVhDOVpwcVZZVFVwY1EwXzlEMHZkUXZaTzBoNU4zVGVHYUt5Q3IxNXZZcjBSZHlEQUNNVHEzOG9kNWJo?oc=5,一連八集《AI大講堂》5.9無綫電視開鑼 孫東：讓AI科普走進千家萬戶,Sun Dong,https://diffbot.com/entity/EkLH2rFfXMSGZ1zmj6rjS9A,['http://dbpedia.org/ontology/Person'],5,0.493
https://news.google.com/rss/articles/CBMi7AJBVV95cUxQVFFOR1dnTHl5SXN2NVFUOEtweVpvMGZuYkJYaDRpUkl1cTBRa0JCUjQ3SW1xYzNRcFdwTUtEaHhfalFPNnNjYTFWd2NNSnE0bTdTRnM5MDhPVENHRnhrRWdvaFN3NlRqX1Mzb1JBRmdMWVU3Mzc1eUdud2tCa2FCdUdIN0paYThtODJMSUlqWVh2SEkwWGViaEF6eE9zaXNneXVsd0tzSUtDcmNVekFCdy1Dai0xLV9laDNTVllEd3N6YnRrc2IxelJJbzM4Z1pOQWxlWUtsOU5NUHJSMUNfSHlsWFhieWlkbG9aZHJyTmhTRFFUZEgtcXprMHVia0xLa0tMNTg0TzR3eXpJTVBiVVNPWWNSQWd5cUxRSldNTE45Y1Y5MmUzZ0hFVUxodXZFQVhDOVpwcVZZVFVwY1EwXzlEMHZkUXZaTzBoNU4zVGVHYUt5Q3IxNXZZcjBSZHlEQUNNVHEzOG9kNWJo?oc=5,一連八集《AI大講堂》5.9無綫電視開鑼 孫東：讓AI科普走進千家萬戶,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",12,0.925
https://news.google.com/rss/articles/CBMiT0FVX3lxTE83SUxtRnhZelRpUHlfVnVoZVlFemxqSEZlckpxQmc5aXJRVkVZcjhMV0hvVXR0WEd0UHBkTjVBelJfLV9YMk5wd1pMYjQ3dDg?oc=5,AI神話要破了？OpenAI爆成長不如預期 晶片與概念股齊跌,OpenAI,https://diffbot.com/entity/EXawQKB7bOa6qIQRHTQnKVg,['http://dbpedia.org/ontology/Organisation'],14,0.987
https://news.google.com/rss/articles/CBMiT0FVX3lxTE83SUxtRnhZelRpUHlfVnVoZVlFemxqSEZlckpxQmc5aXJRVkVZcjhMV0hvVXR0WEd0UHBkTjVBelJfLV9YMk5wd1pMYjQ3dDg?oc=5,AI神話要破了？OpenAI爆成長不如預期 晶片與概念股齊跌,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",8,0.617
https://news.google.com/rss/articles/CBMiqwJBVV95cUxQOWQ1SHlZbmowRTBxVHZPaWZnTkV3ZldXQnB2cnJHc0xuMTBMd0RVN0NTUWh2NTB5a2E1UmxINl9TS0FCdWFhNm5nc0hWdFBrYi1VSUlFSkZUbWc2UmU5NlZsMWh5bWdueDlhVmZSdC1pMUFNSDhySEdWSjZhSU9UakJtc3ZqdjV1Wm56b2NzRDZpTGl0dFNpanVRUW93UlhpWk1lLXV1OXNDQkpBN3g0Rklsb3lzTnVvSVRRdnNralRlREZkd3Q1TlhqR3Z0TVl6bEo4ajl1Mnd4bXFrdTgtblZBeUNNVUU4SDdCVzRUQmhUX1FRZm5aTXhxNmkxb1g4SkV4NC1tMjdFbGxQQVFrNC1oT014X0l0dWpYM2NLT0ZGLWlYbkJUSW1VSQ?oc=5,【IT觀點】當 AI 開始幫你做事：2026 年 Agentic AI 時代正式來臨,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",28,0.976
https://news.google.com/rss/articles/CBMiyAJBVV95cUxNdm5GWElZRmpnQUs0amxkOHlmWHRPSURYWVhXTE1jdEJsOWN6R2tCcjJSelppRm1EZzRaT0ZKeklaWGFReFdiMXROTEh1WDRTWUp0QVQ0VHdoeVVuVGw5bEx4TnVIMGI4SzUwVFV4Rnd5NjR0M0VQWi1Ja0dNUmtfQlVtTV9nOS1EMnBQWGZMczZhQ3Q3a01zOEN5ekhKZGlLaXFXejhJbGlYSkdxS1BGLTZDMUtWS0RsTXJUZE1ucmEySV9sU3hPTnpJX25EX080T2VrTVlPRHh0OXJVMU1zd1hSdjhET1RIZVplai0xbWQ0MGFHbTYweDRMSHpBenZDV2FxOHFGVEVsWWdrZWlRV19SbWFqNXdjaE5ldERrM0RLcGxVMzlDdHpPSV9XT2JySDBQbnRURmpyaFVKMUpqQWlzTkZEWGJq?oc=5,人工智能關鍵詞：什麼是2026人工智能服務器？,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",4,0.688
https://news.google.com/rss/articles/CBMijgFBVV95cUxQb2V5c1ItMHVVa1oydGxDWFdiaUxROEhpX1VaWk5lZWpleFN3SUc4QUVBNmVIb0FLQmkwdUZqYS1HanFLRk5raDNyZTJyUjlDODFfUjh0OTdYQTdiNlRIWUhFSGQ2SklMM2tmcmpjckZMTG04Njc4OG01OXNkQ29BODVDSk43QWhGQU4xQ3lR?oc=5,AI狂潮點燃產業洗牌：從保險軟體到無線寬頻，企業大舉搶灘「基礎設施級」人工智慧,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",31,0.428
https://news.google.com/rss/articles/CBMiywNBVV95cUxOY3dKMU9DZlpEOGRLWG9NdV90elR0UW4wX01sbjlJbElyZ19rLS1JdzJKX3JrTVRaVkk2bDFabWRfSWg1ckZFNFFOMHFFbDRHTzlwNzY3WGxUWnEzMjBMTDFQQ1Q4OVdicGpXQUNIZ282UEtFT0tXcFhVZkdsaElVSHQxRmJmR2wtbFR5YTBXTWd5Mkk2UnMybGRIT1RqUUprcWFSX0VFNmI4QmZWZ013QkpVWWp3VE5ySjJsd1ZIdkdmZGxZbFZhOWdxQ2tmQkNXN0RIZFNjT3pVMklxZjdSNWlaT0NOeEl5M1FPenZocTh2R295TzM1QTRUU3pNSGRDbmtOdHdqTVNFT1ZoVl8yVGJpd1R4SUJSUkxsUDFkNWt1ZWlNdENCX19Ta3lESlliVXFhZFhDOHRPYkdJZEJzRVR0RFAwQmRjcE5PSWdUTUpRUW05b0hmRVRmUXB1SzlyUmdOeTRfWHpIUFdCem1LaTlhZDVSQmZKb3FQSy1vTGh2djVIRzdWc2NKY0pMd3NBcWVfS0RYaGQ5TFpHRHN1TzFPbm1EQk84LWU2V1dreXRUWC1jdnA4c01VUGpvR1N2VjB2cGN3Y3k0d2M?oc=5,金融界現今景況與08年危機前夕相似？ BBC：專家料規模有別｜國際分析,BBC,https://diffbot.com/entity/EnDNKf0KSPgeTNtMuYsEzgw,['http://dbpedia.org/ontology/Organisation'],4,0.0
https://news.google.com/rss/articles/CBMiywNBVV95cUxOY3dKMU9DZlpEOGRLWG9NdV90elR0UW4wX01sbjlJbElyZ19rLS1JdzJKX3JrTVRaVkk2bDFabWRfSWg1ckZFNFFOMHFFbDRHTzlwNzY3WGxUWnEzMjBMTDFQQ1Q4OVdicGpXQUNIZ282UEtFT0tXcFhVZkdsaElVSHQxRmJmR2wtbFR5YTBXTWd5Mkk2UnMybGRIT1RqUUprcWFSX0VFNmI4QmZWZ013QkpVWWp3VE5ySjJsd1ZIdkdmZGxZbFZhOWdxQ2tmQkNXN0RIZFNjT3pVMklxZjdSNWlaT0NOeEl5M1FPenZocTh2R295TzM1QTRUU3pNSGRDbmtOdHdqTVNFT1ZoVl8yVGJpd1R4SUJSUkxsUDFkNWt1ZWlNdENCX19Ta3lESlliVXFhZFhDOHRPYkdJZEJzRVR0RFAwQmRjcE5PSWdUTUpRUW05b0hmRVRmUXB1SzlyUmdOeTRfWHpIUFdCem1LaTlhZDVSQmZKb3FQSy1vTGh2djVIRzdWc2NKY0pMd3NBcWVfS0RYaGQ5TFpHRHN1TzFPbm1EQk84LWU2V1dreXRUWC1jdnA4c01VUGpvR1N2VjB2cGN3Y3k0d2M?oc=5,金融界現今景況與08年危機前夕相似？ BBC：專家料規模有別｜國際分析,Finance,https://diffbot.com/entity/EjehAwqVeM2GzDzThtilqEA,"['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/PopulatedPlace']",2,-0.361
https://news.google.com/rss/articles/CBMiWEFVX3lxTE1CZTVNeDNWUENSNHFFUTcxc3o4WnlXME1UOElGTUx5QmxBZnZzNlpPV25HRU1SS3RVSlhpdXR4czBPaE5xNGRsTE1ZOXlraTVuMFBVNFdaaFA?oc=5,美光 CEO 指 AI 仍處早期階段 存儲供應持續吃緊,Micron Technology,https://diffbot.com/entity/EUFIcNpIJPYS36slia3TA4Q,['http://dbpedia.org/ontology/Organisation'],1,0.227
https://news.google.com/rss/articles/CBMiWEFVX3lxTE1CZTVNeDNWUENSNHFFUTcxc3o4WnlXME1UOElGTUx5QmxBZnZzNlpPV25HRU1SS3RVSlhpdXR4czBPaE5xNGRsTE1ZOXlraTVuMFBVNFdaaFA?oc=5,美光 CEO 指 AI 仍處早期階段 存儲供應持續吃緊,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",10,0.758
https://news.google.com/rss/articles/CBMicEFVX3lxTE1tVUh6Y2RMN2xCYkF6Y25hZTlwcDVNeUZ4eFFyNVRvQnUwdTE1QVJJUlJnbjdFUzZhOWJhTlMtZ2p0ZE15UWpXcTE4SmFxUDFNbDV1TXhVQlpDem1CYXVmVjlUY3BhNldfZ0JZNGtLc3g?oc=5,智能課程 創科育才,Kowloon True Light Middle School,https://diffbot.com/entity/ESSwD3z1nODae7b7YQrCZhg,['http://dbpedia.org/ontology/Organisation'],1,0.0
https://news.google.com/rss/articles/CBMiogJBVV95cUxPRFh1NVBoVG1nbm9teG1PY1N1MkptY3NHd2c5QnllUEJlWjZrZ1V1M0RnZzJWYWplampsUFJFaG13RGxMSV9vekRYY200eEdwbWtfZHJvdjBmNmlZR0dkd3FibjdKbFcydGQ4cWFKR09sbWp5Wjl1RDQxcVRWbFFpOGl0V1hQeFY2STNfYWItSklLYlJnSkVjWUpsRmJEb05iZDgyZTV4NFJlNU8xM3R1dDdqN19mTzQ1cU5EVkdHQjJSbWRLNXBibHZEdnByanYyRldsVHlrM1BiMlJnZnd3T1MtOE5lRDFVeW5SSmFIWUhUUTBJZUU4WjdHUUdEcXhZeEtXa2ctdmlSbW04bC01dlp1c0J6UjZrWTdScGx3dWNKQQ?oc=5,Google I/O 2026 聚焦 AI：Gemini 大幅升級、Android XR 將登場,Google I/O,https://diffbot.com/entity/Et0ukY8W5MdSBnMUPuhkkEw,['http://dbpedia.org/ontology/Event'],4,0.0
https://news.google.com/rss/articles/CBMiT0FVX3lxTE9qUk14TWVhY2g0THNDQjZ0ZVZESWk5VFJqelNpdkZsTmtXc2xYaWViN3JKZVUyRjFKWUdpb2FoN09vTDZXWEx3cEhuUmp4c1E?oc=5,職場生存戰！科技業裁員逾9萬人 美媒盤點五大最具「AI抗性」的高薪職業,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",12,0.964
https://news.google.com/rss/articles/CBMiS0FVX3lxTFBZanFSdnp5M0I5TmttVkNlSUJiamN5Y0FsOEhfWFhELXN5V095Y1JTVDJyUERGU1ZTYWh4WXNkRWtsNy1vbXd2d0hQNNIBZ0FVX3lxTE9fZ1JsV2o5N2tVc18yQXZVcGhqR0lIN0R0THROd2JjNWU0cVl2c2FBcFZBMkJKZmdrdEctZmVXR1V1RFp4WVhIbXprN3NQLVRZTER2dmpMZklVdV9SUGFXTkdPSHJkcW8?oc=5,AI文為何一眼就能看出？網友盤點超明顯破綻,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",16,0.906
https://news.google.com/rss/articles/CBMiVkFVX3lxTFBMQ3k2UEJ5WHIwNjVzbi1kQ2ZhT2tBTUpSWGtadXRYdUlTMWh6Um1RbWY4TEo2RW5kc1VNTkVPdnZidzZaTFdQMk1ZR1IwQmhjN0QxWmxn?oc=5,AI教學大躍進！ 陽明交大引進高性能AI設備強化實際部署與系統整合能力,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",6,0.999
https://news.google.com/rss/articles/CBMiVkFVX3lxTFBMQ3k2UEJ5WHIwNjVzbi1kQ2ZhT2tBTUpSWGtadXRYdUlTMWh6Um1RbWY4TEo2RW5kc1VNTkVPdnZidzZaTFdQMk1ZR1IwQmhjN0QxWmxn?oc=5,AI教學大躍進！ 陽明交大引進高性能AI設備強化實際部署與系統整合能力,National Yang Ming Chiao Tung University,https://diffbot.com/entity/En0Atr2r8OVWkdL-VDwf6wg,['http://dbpedia.org/ontology/Organisation'],7,0.911
https://news.google.com/rss/articles/CBMiT0FVX3lxTE1fcDZMaWlldldxMVVTcGtsUHJKTGQ0S2x3M3h1RTVCQi1tMjVCR0w2dTJPdzRaZFRzRkJnUXY0WV9JaUs0YVdybHNRUjZOaGM?oc=5,輝達對手來了！AI晶片新創Cerebras衝刺上市 估值上看266億美元,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",12,0.991
https://news.google.com/rss/articles/CBMiT0FVX3lxTE1fcDZMaWlldldxMVVTcGtsUHJKTGQ0S2x3M3h1RTVCQi1tMjVCR0w2dTJPdzRaZFRzRkJnUXY0WV9JaUs0YVdybHNRUjZOaGM?oc=5,輝達對手來了！AI晶片新創Cerebras衝刺上市 估值上看266億美元,Nvidia,https://diffbot.com/entity/E9nQaOvC9MXaUzXCuN81tFQ,['http://dbpedia.org/ontology/Organisation'],1,0.859
https://news.google.com/rss/articles/CBMicEFVX3lxTE5lcHkzLTc5NFJENUZHaUNyZDZXX0ZJZFVFTWgwd1FfZ2piRnVWQTNXNm9wU1ZYVWV1US1NWWlqNFJMUU03OUNzWXF2VFo2aUR1MXRSZUxBVEhFTWRKX182RHdFV0dmZXJhQVpwY2JGaHI?oc=5,廣東亮出“AI下半場”硬實力,Guangdong,https://diffbot.com/entity/EmPU1Sg4NPnGMrBOipAWu6w,"['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/GovernmentalAdministrativeRegion', 'http://dbpedia.org/ontology/Province']",5,0.892
https://news.google.com/rss/articles/CBMicEFVX3lxTE5lcHkzLTc5NFJENUZHaUNyZDZXX0ZJZFVFTWgwd1FfZ2piRnVWQTNXNm9wU1ZYVWV1US1NWWlqNFJMUU03OUNzWXF2VFo2aUR1MXRSZUxBVEhFTWRKX182RHdFV0dmZXJhQVpwY2JGaHI?oc=5,廣東亮出“AI下半場”硬實力,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",3,0.745
https://news.google.com/rss/articles/CBMiVkFVX3lxTE9DMFhGQmZtYlFGel9hby1aLTJWbWtPWXpEekdGSUFyYzJETE1nSjRtZm9WdnBWcWM4dW9paFZBaHE3THd3cDdiT0xfalY1OTk4UEZTNS1B?oc=5,國防部成立AI專案辦公室 明年上半年試辦無人機輔助警衛勤務,Ministry of National Defense,https://diffbot.com/entity/Er5rxtW3nO6yaeKp6S0PpBA,['http://dbpedia.org/ontology/Organisation'],8,0.858
https://news.google.com/rss/articles/CBMiSEFVX3lxTE5LaDRNbkVFWTd6UVVZTktuOVB4RHZYcnV3b2phYjlWSGpPd2JuNlY2djN6dmxTNW53VktiZVl0ckFTQ0NQTXA2aw?oc=5,全球AI晶片產業，傳來利多消息！,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",4,0.913
https://news.google.com/rss/articles/CBMiWkFVX3lxTFBMOE85UTNRS295Ql9ReDhhQWN5alROVzIwMm43OXI5WUVxNklKVXU2QkNTOXpTejJVcWhjQzRyOHFfejZISkdxS2FlSGxKWWxMU1dfNEVzX0xBQdIBX0FVX3lxTE5WYkFFLVl5VU5FZ18xTTdleGVUMkpmNThKTGREOHNib0RWYTFtQW1oSUZMSFB3TkRBNmJVbHdjME85VzEzaTh3VnlIVHpyYkVEa3hCTXAtakZuODhYUVBV?oc=5,輝達攻物理 AI 亞系鏈沾光 LG電子、南亞科等企業營收爆發,Nvidia,https://diffbot.com/entity/E9nQaOvC9MXaUzXCuN81tFQ,['http://dbpedia.org/ontology/Organisation'],5,0.997
https://news.google.com/rss/articles/CBMiWkFVX3lxTFBMOE85UTNRS295Ql9ReDhhQWN5alROVzIwMm43OXI5WUVxNklKVXU2QkNTOXpTejJVcWhjQzRyOHFfejZISkdxS2FlSGxKWWxMU1dfNEVzX0xBQdIBX0FVX3lxTE5WYkFFLVl5VU5FZ18xTTdleGVUMkpmNThKTGREOHNib0RWYTFtQW1oSUZMSFB3TkRBNmJVbHdjME85VzEzaTh3VnlIVHpyYkVEa3hCTXAtakZuODhYUVBV?oc=5,輝達攻物理 AI 亞系鏈沾光 LG電子、南亞科等企業營收爆發,Nanya Technology,https://diffbot.com/entity/EJKq6gRQsOIik0MgljyCLzQ,['http://dbpedia.org/ontology/Organisation'],2,0.925
https://news.google.com/rss/articles/CBMiX0FVX3lxTFAtYU9OS1BCY1dYZzhZZzUzWTNFSXJrUUYyLUJVODBUSDNQeGZka3BIUnJOZzU5bG8xTmN4NzRyNTJWX3EtMHd2OTVpS3dNeFJnOHhrTVNuVDF2a2FSLUJ3?oc=5,教育部「館館有 AI」圖書館免費用 ChatGPT、Claude！適用時間地點一次看,Ministry of Education of Taiwan,https://diffbot.com/entity/ELsiyVT9sMMiDbTiWxjyGCg,['http://dbpedia.org/ontology/Organisation'],5,0.645
https://news.google.com/rss/articles/CBMiX0FVX3lxTFAtYU9OS1BCY1dYZzhZZzUzWTNFSXJrUUYyLUJVODBUSDNQeGZka3BIUnJOZzU5bG8xTmN4NzRyNTJWX3EtMHd2OTVpS3dNeFJnOHhrTVNuVDF2a2FSLUJ3?oc=5,教育部「館館有 AI」圖書館免費用 ChatGPT、Claude！適用時間地點一次看,Claude,https://diffbot.com/entity/Eyto4iX1AOEa1JRhMr_e1VA,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Work']",2,0.0
https://news.google.com/rss/articles/CBMiigFBVV95cUxNQVEzWmpwUVQxRkRVM0o4djBMaThrWU1VSkV4b0tUSVJpdFpUdkhOTFlJRHVzRC1WVnBPSXQzZk5MNHhOeFdBRVJqbTF5b0Z6M0txZWh5WjJwT0FuMlA5WWlTd0Z4Vm9GVnZQWFJmcEtPX3Fkbk82akJ4MHg0Q1A5NzhONDU3WWFobXc?oc=5,Google 慶祝 AlphaGo 十週年，哈薩比斯與李世乭回顧對決後 AI 十年歷程,AlphaGo,https://diffbot.com/entity/EmL5qgHRNOOaumf4rSH9aQQ,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/Activity']",3,0.993
https://news.google.com/rss/articles/CBMiigFBVV95cUxNQVEzWmpwUVQxRkRVM0o4djBMaThrWU1VSkV4b0tUSVJpdFpUdkhOTFlJRHVzRC1WVnBPSXQzZk5MNHhOeFdBRVJqbTF5b0Z6M0txZWh5WjJwT0FuMlA5WWlTd0Z4Vm9GVnZQWFJmcEtPX3Fkbk82akJ4MHg0Q1A5NzhONDU3WWFobXc?oc=5,Google 慶祝 AlphaGo 十週年，哈薩比斯與李世乭回顧對決後 AI 十年歷程,Google,https://diffbot.com/entity/EUFq-3WlpNsq0pvfUYWXOEA,"['http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Work']",6,0.0
https://news.google.com/rss/articles/CBMiS0FVX3lxTE91amlhVmdUX2RSVzFBamk0U0M5N0NRNEpQQzRHOEtCUU1CZktmdjBFaTBWQnJ0Qk1hUVVEZW8xWUpVb0FibzlDellKTQ?oc=5,Power BI 語義模型難協同 AI 工具 企業資料治理升級迫在眉睫,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",11,0.787
https://news.google.com/rss/articles/CBMia0FVX3lxTE1XUzZPT28tU0RtX3loS0MwdlNjWXYzYWJ3THZmbWFEcGNWWkRLZnhHdXktOUdPSnZDMlZ3ajBLRFFibFNCSnhVajhmaUo3TnpsWVV0b0d1NFVwZHpGcmFsamlnWXBLRVFabEdB?oc=5,Black Hat Asia 2026揭示人工智慧安全與雲端基礎架構關鍵見解，亞太地區企業組織強化網路防禦能力,Black Hat,https://diffbot.com/entity/EiYGF014CPPa1Rjp2FHN-1w,"['http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Event']",6,0.831
https://news.google.com/rss/articles/CBMiS0FVX3lxTE04OGpIT090bTJZRWFKQ244a2pienR4WU1FTTJGanU2SFBvOS1JZlNkOHJsVUYxSHNpc0dISWdTMlZFZmJWWDQyalZHTdIBZ0FVX3lxTFB5U05xU1kwT1RrLWVsXzNRSS1rSnVET1EzbU1ZOGVONEFyZEVDWXNfQktxZFVfcmFfTWlWNHp3TEtUSmRPMHhzbnk0Nmg3NkFUeHFfcm5Vd0JQdDFVNDVoMjloazlVVVE?oc=5,抨擊業界「上帝情結」 黃仁勳：AI正創造工作、非單純取代人力,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",13,0.712
https://news.google.com/rss/articles/CBMiS0FVX3lxTE04OGpIT090bTJZRWFKQ244a2pienR4WU1FTTJGanU2SFBvOS1JZlNkOHJsVUYxSHNpc0dISWdTMlZFZmJWWDQyalZHTdIBZ0FVX3lxTFB5U05xU1kwT1RrLWVsXzNRSS1rSnVET1EzbU1ZOGVONEFyZEVDWXNfQktxZFVfcmFfTWlWNHp3TEtUSmRPMHhzbnk0Nmg3NkFUeHFfcm5Vd0JQdDFVNDVoMjloazlVVVE?oc=5,抨擊業界「上帝情結」 黃仁勳：AI正創造工作、非單純取代人力,Jensen Huang,https://diffbot.com/entity/Erp3EYknCP8q0-FX6HGkdqw,['http://dbpedia.org/ontology/Person'],8,0.0
https://news.google.com/rss/articles/CBMi9gFBVV95cUxPeEdmMjVHQ2pDMXZFSVdCakZfTmdOU01LbEE3dWtLc19MTGdDSW5sUk00Ui1LR1Y3TU1vdHdyUkhsZFBWdk05N29zNHZScnUtbF9qY2dCYXJhN0FCTHRTZ200NHVrbnFWNk1kaW80SThJREJ3ZHAtUDJtYUNPbTExYy1MeWs3RUdaRXBqa3hoMDJHSUo1UERwbnJYRUhUakpxSHZ4VXdOQmxNNVdRRUxZVDZ4RHRRYUw0VHJxNUR2OU1qQkd3QzdZbktPTVZ6WktQV3FFdXZmclpzUVpSUXpoWkNNc1VSeUZ2NDhwemdYZXNxQVV6d2c?oc=5,葉文瀚｜連賣波鞋的都跑去做 AI？,artificial intelligence,https://diffbot.com/entity/E_lYDrjmAMlKKwXaDf958zg,"['http://dbpedia.org/ontology/Skill', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject']",13,0.597
https://news.google.com/rss/articles/CBMidkFVX3lxTE9oV2MyNElhNXBWN2l3czROZmx5Nl9XdnFCQmgzNGgxb3h4UUdfZ2tkdlBoOFVWOUx3SWtWdVVyYVJseE5KU293a0podnkyNXJhN25DcUJrNDJLRDRaSEx2Mlh2NU1KekJwc1ZZUjVpdkJ1dkFDQlE?oc=5,嶺大校長頂刊發文 以嶺大為例剖析人工智能在教育中的角色,Lingnan University,https://diffbot.com/entity/EjqmLsZ-_O5yvU2zZFn_ySQ,['http://dbpedia.org/ontology/Organisation'],4,0.904
